round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_ZCOS	Z_USE
24.24189949	0.05320000	23.09009933	0.02500000	22.90810013	0.02290000	21.50049973	1.00000000	0.01410000	0.07480000	21.44029999	0.01320000	-999.98999023	4.00000000
23.30380058	0.03170000	22.64620018	0.01980000	22.47730064	0.01820000	21.96299934	1.00000000	0.01610000	0.07040000	21.99370003	0.01690000	-999.98999023	4.00000000
22.48049927	0.02140000	21.45479965	0.01120000	20.95280075	0.00910000	19.65309906	2.00000000	-999.98999023	0.00980000	19.15530014	0.00400000	-999.98999023	4.00000000
23.33099937	0.03260000	22.46159935	0.01840000	-999.98999023	-999.98999023	21.88209915	1.00000000	0.01560000	0.05930000	21.68260002	0.01520000	-999.98999023	4.00000000
20.04389954	0.00690000	20.29999924	0.00650000	20.42880058	0.00700000	20.56019974	1.00000000	0.00750000	0.02680000	20.45700073	0.00760000	-999.98999023	4.00000000
23.48500061	0.03560000	22.30830002	0.01700000	21.74060059	0.01300000	20.37910080	2.00000000	-999.98999023	0.01900000	19.86330032	0.00570000	-999.98999023	4.00000000
22.54310036	0.02240000	22.42760086	0.01800000	22.55330086	0.01890000	21.44890022	1.00000000	0.01870000	0.10920000	22.47859955	0.02420000	-999.98999023	4.00000000
23.92009926	0.04410000	22.77939987	0.02130000	22.21969986	0.01630000	21.45560074	1.00000000	0.01260000	0.05340000	21.32329941	0.01250000	-999.98999023	4.00000000
19.48200035	0.00530000	19.72660065	0.00500000	19.86980057	0.00540000	19.22879982	1.00000000	0.00570000	0.01780000	19.73609924	0.00520000	-999.98999023	4.00000000
19.50300026	0.00540000	19.70269966	0.00500000	19.85470009	0.00530000	19.19330025	1.00000000	0.00570000	0.01840000	19.76129913	0.00530000	-999.98999023	4.00000000
20.91250038	0.01030000	20.43759918	0.00700000	20.47150040	0.00750000	19.83609962	2.00000000	-999.98999023	0.01440000	19.97200012	0.00600000	-999.98999023	4.00000000
-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	20.41580009	2.00000000	-999.98999023	0.00760000	-999.98999023	-999.98999023	-999.98999023	4.00000000
22.84280014	0.02540000	22.32270050	0.01700000	-999.98999023	-999.98999023	21.11610031	1.00000000	0.01060000	0.02230000	20.41720009	0.00740000	-999.98999023	4.00000000
23.27580070	0.03110000	22.53210068	0.01890000	-999.98999023	-999.98999023	21.87770081	2.00000000	-999.98999023	0.05280000	-999.98999023	-999.98999023	-999.98999023	4.00000000
22.77140045	0.02440000	22.45689964	0.01810000	-999.98999023	-999.98999023	21.13750076	2.00000000	-999.98999023	0.02650000	-999.98999023	-999.98999023	-999.98999023	4.00000000
24.25489998	0.05110000	23.07049942	0.02470000	22.52599907	0.01870000	21.34749985	2.00000000	-999.98999023	0.03800000	20.75600052	0.00880000	-999.98999023	4.00000000
21.05509949	0.01100000	20.81240082	0.00830000	20.83169937	0.00840000	20.22760010	1.00000000	0.00800000	0.01350000	20.48019981	0.00740000	-999.98999023	4.00000000
24.25020027	0.05270000	23.02479935	0.02450000	22.49819946	0.01860000	21.34259987	2.00000000	-999.98999023	0.03390000	20.80109978	0.00920000	-999.98999023	4.00000000
-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	-999.98999023	21.14270020	2.00000000	-999.98999023	0.02000000	-999.98999023	-999.98999023	-999.98999023	4.00000000
24.15979958	0.04660000	23.33379936	0.02680000	22.73030090	0.02050000	22.06559944	2.00000000	-999.98999023	0.04030000	-999.98999023	-999.98999023	-999.98999023	4.00000000
23.52210045	0.03480000	22.97570038	0.02300000	-999.98999023	-999.98999023	21.74979973	2.00000000	-999.98999023	0.03750000	-999.98999023	-999.98999023	-999.98999023	4.00000000
23.96669960	0.04420000	23.00729942	0.02360000	22.37470055	0.01760000	20.88330078	2.00000000	-999.98999023	0.02460000	20.25239944	0.00680000	-999.98999023	4.00000000
22.75139999	0.02430000	21.71339989	0.01270000	21.21999931	0.01010000	20.24589920	2.00000000	-999.98999023	0.01420000	19.85939980	0.00560000	-999.98999023	4.00000000
24.38089943	0.05380000	24.19330025	0.04390000	23.67620087	0.03290000	22.81030083	1.00000000	0.02350000	0.10890000	22.06310081	0.01820000	-999.98999023	4.00000000
22.51169968	0.02180000	21.49329948	0.01140000	20.96269989	0.00920000	19.54450035	2.00000000	-999.98999023	0.00940000	19.18110085	0.00410000	-999.98999023	4.00000000
20.46689987	0.00840000	19.86230087	0.00540000	19.62709999	0.00490000	19.13599968	2.00000000	-999.98999023	0.00690000	19.14870071	0.00400000	-999.98999023	4.00000000
24.28120041	0.05290000	22.88549995	0.02240000	22.11779976	0.01560000	20.15019989	2.00000000	-999.98999023	0.01530000	19.31979942	0.00430000	-999.98999023	4.00000000
26.06340027	0.14850000	26.88030052	0.29380000	25.20999908	0.08110000	24.78280067	1.00000000	0.10830000	0.18140000	25.19020081	0.22170000	-999.98999023	4.00000000
25.16329956	0.10000000	25.02790070	0.08560000	24.10499954	0.04620000	24.37290001	1.00000000	0.13480000	0.05110000	24.47859955	0.13310000	-999.98999023	4.00000000
25.14319992	0.09880000	24.96179962	0.08130000	24.11179924	0.04610000	24.46940041	1.00000000	0.11620000	0.04030000	24.41869926	0.13320000	-999.98999023	4.00000000
24.84679985	0.07970000	24.60880089	0.06200000	23.91760063	0.04010000	23.53709984	1.00000000	0.07880000	0.03320000	24.25769997	0.11900000	-999.98999023	4.00000000
25.62470055	0.11380000	25.44199944	0.09240000	24.87549973	0.06440000	24.61720085	1.00000000	0.11860000	0.07940000	24.61660004	0.10450000	-999.98999023	4.00000000
25.47540092	0.11950000	25.03759956	0.08200000	24.64130020	0.06170000	24.50939941	1.00000000	0.08450000	0.04810000	24.36170006	0.12000000	-999.98999023	4.00000000
25.88299942	0.14210001	25.57239914	0.10620000	25.11669922	0.07660000	24.59700012	1.00000000	0.10010000	0.07180000	24.77129936	0.13360000	-999.98999023	4.00000000
24.52790070	0.05830000	24.33149910	0.04710000	23.78490067	0.03480000	23.66410065	1.00000000	0.03920000	0.08120000	23.97380066	0.07180000	-999.98999023	4.00000000
25.16760063	0.08510000	24.83939934	0.06250000	24.42429924	0.04860000	24.68219948	1.00000000	0.06830000	0.04300000	24.14249992	0.07680000	-999.98999023	4.00000000
25.80920029	0.11930000	25.83329964	0.10980000	25.11960030	0.06970000	24.88789940	1.00000000	0.07800000	0.05490000	24.42180061	0.08730000	-999.98999023	4.00000000
24.39150047	0.05470000	24.18099976	0.04390000	23.65570068	0.03270000	23.43400002	1.00000000	0.03540000	0.07690000	23.68959999	0.05840000	-999.98999023	4.00000000
23.93449974	0.04360000	23.61800003	0.03270000	23.13520050	0.02540000	22.29529953	1.00000000	0.02560000	0.05350000	22.99309921	0.03630000	-999.98999023	4.00000000
23.14900017	0.02960000	22.78529930	0.02130000	22.50919914	0.01860000	21.94580078	1.00000000	0.01900000	0.03890000	22.26959991	0.02220000	-999.98999023	4.00000000
22.27680016	0.01950000	21.81299973	0.01340000	21.54339981	0.01180000	20.89550018	1.00000000	0.01210000	0.02290000	21.23530006	0.01160000	-999.98999023	4.00000000
22.80480003	0.02460000	22.31990051	0.01670000	22.12479973	0.01530000	21.56539917	1.00000000	0.01380000	0.01380000	21.69879913	0.01310000	-999.98999023	4.00000000
24.32139969	0.05330000	24.09460068	0.04270000	23.63109970	0.03270000	22.68339920	1.00000000	0.03800000	0.07160000	23.67690086	0.06190000	-999.98999023	4.00000000
25.08189964	0.08750000	25.05430031	0.07880000	24.36479950	0.05040000	24.07419968	1.00000000	0.06110000	0.04230000	23.86079979	0.07000000	-999.98999023	4.00000000
24.03429985	0.04590000	23.31920052	0.02780000	23.17639923	0.02610000	22.14839935	1.00000000	0.01750000	0.04810000	-999.98999023	-999.98999023	-999.98999023	4.00000000
24.64699936	0.05870000	24.36549950	0.04410000	24.22690010	0.04170000	23.71940041	1.00000000	0.03790000	0.23490000	23.66720009	0.04010000	-999.98999023	4.00000000
25.44109917	0.10290000	24.13159943	0.04340000	23.20890045	0.02650000	22.03549957	1.00000000	0.01590000	0.07440000	21.67000008	0.01480000	-999.98999023	4.00000000
23.15550041	0.02990000	21.99530029	0.01450000	21.45549965	0.01130000	20.09740067	2.00000000	-999.98999023	0.01360000	19.59309959	0.00490000	-999.98999023	4.00000000
23.38159943	0.03310000	23.16029930	0.02660000	22.80990028	0.02210000	22.44219971	1.00000000	0.02100000	0.04200000	22.41360092	0.02410000	-999.98999023	4.00000000
27.41760063	0.40439999	-999.98999023	-999.98999023	26.22439957	0.16150001	23.92510033	1.00000000	0.19250000	0.74760002	25.90469933	0.39350000	-999.98999023	4.00000000
28.19429970	0.78109998	27.42760086	0.45400000	27.52470016	0.46210000	24.96050072	1.00000000	0.31029999	1.22280002	26.56809998	0.72509998	-999.98999023	4.00000000
26.73530006	0.24699999	27.09939957	0.36359999	26.06749916	0.16260000	24.24169922	1.00000000	0.11950000	-999.98999023	-999.98999023	-999.98999023	-999.98999023	4.00000000
25.15369987	0.08540000	24.36050034	0.04960000	24.37730026	0.04960000	24.78339958	1.00000000	0.09950000	-999.98999023	25.21980095	0.22520000	-999.98999023	4.00000000
25.56780052	0.11170000	25.05610085	0.07660000	24.32620049	0.04790000	24.75830078	1.00000000	0.14489999	-999.98999023	26.95569992	1.09410000	-999.98999023	4.00000000
25.25769997	0.09000000	27.62999916	0.55250001	25.08510017	0.07480000	24.87280083	1.00000000	0.12790000	0.84060001	25.33989906	0.24160001	-999.98999023	4.00000000
25.39469910	0.09610000	-999.98999023	-999.98999023	26.00569916	0.13210000	24.87610054	1.00000000	0.12200000	0.77969998	25.99230003	0.39640000	-999.98999023	4.00000000
25.92880058	0.14060000	25.07869911	0.08940000	25.66810036	0.12930000	24.74060059	1.00000000	0.13590001	0.00120000	25.00729942	0.20160000	-999.98999023	4.00000000
25.54980087	0.10660000	26.04739952	0.14590000	25.21290016	0.07930000	24.42219925	1.00000000	0.07390000	0.41389999	25.27260017	0.21980000	-999.98999023	4.00000000
24.89109993	0.07240000	26.31159973	0.18240000	24.81139946	0.06250000	24.27149963	1.00000000	0.07090000	0.42219999	25.31789970	0.23549999	-999.98999023	4.00000000
27.14430046	0.28610000	-999.98999023	-999.98999023	26.81959915	0.21730000	24.76729965	1.00000000	0.08700000	0.33489999	25.73430061	0.28040001	-999.98999023	4.00000000
25.84230042	0.12830000	25.58489990	0.10820000	25.09230042	0.07600000	23.87350082	1.00000000	0.05720000	0.40050000	25.19589996	0.21610001	-999.98999023	4.00000000
25.09900093	0.08700000	24.59140015	0.06420000	24.24489975	0.04890000	22.96470070	1.00000000	0.07520000	0.00340000	24.78149986	0.19110000	-999.98999023	4.00000000
25.35729980	0.09650000	24.97559929	0.07230000	24.23990059	0.04570000	23.93420029	1.00000000	0.05920000	0.21490000	24.43630028	0.11520000	-999.98999023	4.00000000
24.63509941	0.06410000	24.51650047	0.05470000	24.28120041	0.04680000	23.41720009	1.00000000	0.04130000	0.39989999	24.24460030	0.10010000	-999.98999023	4.00000000
26.94120026	0.26660001	-999.98999023	-999.98999023	26.26530075	0.16090000	24.66189957	1.00000000	0.06990000	0.97970003	25.74950027	0.32630000	-999.98999023	4.00000000
25.32939911	0.08820000	-999.98999023	-999.98999023	-999.98999023	-999.98999023	24.72229958	1.00000000	0.08500000	0.30860001	25.95879936	0.33739999	-999.98999023	4.00000000
25.05610085	0.07820000	26.84099960	0.26069999	25.64669991	0.10330000	24.34910011	1.00000000	0.06800000	0.35210001	25.62829971	0.29139999	-999.98999023	4.00000000
25.12210083	0.08430000	24.74320030	0.06290000	24.32900047	0.04810000	23.01049995	1.00000000	0.05090000	0.26780000	25.01339912	0.19390000	-999.98999023	4.00000000
26.02400017	0.13550000	26.87779999	0.25070000	25.00119972	0.06680000	24.52359962	1.00000000	0.06190000	0.29020000	24.81089973	0.13210000	-999.98999023	4.00000000
25.08749962	0.08650000	25.38349915	0.10970000	24.43740082	0.05590000	23.44580078	1.00000000	0.06270000	0.28850001	24.83139992	0.17680000	-999.98999023	4.00000000
25.12649918	0.08070000	24.40800095	0.04890000	24.17779922	0.04460000	24.41510010	1.00000000	0.05870000	0.24330001	24.46800041	0.10360000	-999.98999023	4.00000000
25.54330063	0.10670000	24.96610069	0.07070000	24.26759911	0.04580000	24.15089989	1.00000000	0.05140000	0.24089999	24.46080017	0.11360000	-999.98999023	4.00000000
26.32780075	0.15660000	-999.98999023	-999.98999023	25.82259941	0.10640000	24.77129936	1.00000000	0.06940000	0.33939999	24.86000061	0.12370000	-999.98999023	4.00000000
25.69840050	0.10790000	27.14189911	0.30329999	25.00939941	0.06580000	24.50189972	1.00000000	0.05980000	0.35479999	24.66250038	0.10770000	-999.98999023	4.00000000
24.74410057	0.06760000	24.49959946	0.05310000	23.91740036	0.03800000	23.97450066	1.00000000	0.05020000	0.25990000	24.18919945	0.09410000	-999.98999023	4.00000000
25.13030052	0.07810000	25.46150017	0.08670000	25.10059929	0.06860000	24.77610016	1.00000000	0.09040000	0.28420001	24.97080040	0.13670000	-999.98999023	4.00000000
24.33909988	0.05430000	23.97039986	0.04060000	23.82139969	0.03790000	21.12969971	1.00000000	0.03680000	0.22130001	23.85040092	0.07170000	-999.98999023	4.00000000
24.80780029	0.06990000	24.17840004	0.04460000	23.69549942	0.03390000	22.99580002	1.00000000	0.03080000	0.17100000	23.42690086	0.05030000	-999.98999023	4.00000000
25.14010048	0.08270000	24.68210030	0.05910000	24.04019928	0.04030000	23.92810059	1.00000000	0.04600000	0.25209999	24.06279945	0.07800000	-999.98999023	4.00000000
25.37809944	0.09320000	25.30690002	0.08360000	24.29220009	0.04530000	24.04319954	1.00000000	0.04880000	0.29060000	24.46870041	0.10280000	-999.98999023	4.00000000
24.73110008	0.07410000	24.63369942	0.06640000	23.54089928	0.03330000	22.91780090	1.00000000	0.04440000	0.14390001	23.87529945	0.09000000	-999.98999023	4.00000000
25.04780006	0.07630000	24.22150040	0.04360000	24.06329918	0.03980000	24.19949913	1.00000000	0.04910000	0.24150001	24.25340080	0.08270000	-999.98999023	4.00000000
24.73520088	0.06750000	24.71360016	0.06310000	23.89889908	0.03760000	23.06430054	1.00000000	0.04270000	0.25380000	24.03429985	0.08020000	-999.98999023	4.00000000
24.66349983	0.06240000	24.44269943	0.04980000	24.12109947	0.04130000	23.99830055	1.00000000	0.05290000	0.22640000	24.48019981	0.10250000	-999.98999023	4.00000000
24.53590012	0.06220000	23.83779907	0.03970000	23.86499977	0.03920000	23.89590073	1.00000000	0.05130000	-999.98999023	24.54240036	0.15459999	-999.98999023	4.00000000
24.75149918	0.06630000	24.60169983	0.05710000	24.13979912	0.04290000	23.57049942	1.00000000	0.04200000	0.22229999	23.79030037	0.06190000	-999.98999023	4.00000000
24.92900085	0.07220000	24.53310013	0.05390000	24.32959938	0.04770000	23.77879906	1.00000000	0.04530000	0.26350001	24.07029915	0.07380000	-999.98999023	4.00000000
24.62800026	0.06330000	24.06920052	0.04210000	23.52580070	0.03100000	21.66160011	1.00000000	0.03310000	0.21860000	23.78820038	0.06710000	-999.98999023	4.00000000
23.82169914	0.04150000	23.83119965	0.03680000	23.33309937	0.02810000	22.90259933	1.00000000	0.03340000	0.16990000	23.36590004	0.04850000	-999.98999023	4.00000000
24.21640015	0.05080000	23.93090057	0.03890000	23.40279961	0.02920000	22.58069992	1.00000000	0.03180000	0.19679999	23.24060059	0.04410000	-999.98999023	4.00000000
23.86310005	0.04220000	23.33279991	0.02850000	23.08169937	0.02470000	22.73049927	1.00000000	0.03010000	0.19360000	23.12330055	0.03900000	-999.98999023	4.00000000
23.77519989	0.04040000	23.65810013	0.03340000	23.75589943	0.03510000	21.03960037	1.00000000	0.02990000	0.21510001	23.73010063	0.06400000	-999.98999023	4.00000000
23.97380066	0.04920000	24.05010033	0.05090000	23.22039986	0.03130000	21.91399956	1.00000000	0.04270000	0.03010000	23.34779930	0.06490000	-999.98999023	4.00000000
24.11980057	0.05150000	24.04500008	0.04530000	23.24180031	0.02820000	22.93309975	1.00000000	0.03620000	0.10610000	23.15010071	0.04870000	-999.98999023	4.00000000
24.02289963	0.04650000	23.83629990	0.03700000	23.27269936	0.02720000	21.90640068	1.00000000	0.03120000	0.20530000	23.34049988	0.04750000	-999.98999023	4.00000000
24.20369911	0.04930000	23.88489914	0.03680000	23.57589912	0.03120000	23.51569939	1.00000000	0.03670000	0.14820001	23.81640053	0.06060000	-999.98999023	4.00000000
24.20050049	0.04960000	23.52879906	0.03080000	23.40259933	0.02880000	23.28420067	1.00000000	0.03040000	0.18160000	23.54920006	0.05160000	-999.98999023	4.00000000
24.48460007	0.05730000	23.95969963	0.03950000	23.61149979	0.03250000	22.16860008	1.00000000	0.03590000	0.22120000	23.69700050	0.05660000	-999.98999023	4.00000000
23.44330025	0.03430000	23.18339920	0.02680000	22.83079910	0.02230000	21.26589966	1.00000000	0.02640000	0.19980000	23.17119980	0.04160000	-999.98999023	4.00000000
24.55450058	0.06010000	24.82640076	0.06360000	23.83830070	0.03570000	23.30120087	1.00000000	0.03530000	0.21490000	23.63380051	0.05280000	-999.98999023	4.00000000
23.92149925	0.04390000	23.79780006	0.03670000	23.13360023	0.02540000	22.32439995	1.00000000	0.02660000	0.16240001	23.22430038	0.04260000	-999.98999023	4.00000000
24.02890015	0.04620000	23.99720001	0.04070000	23.31800079	0.02780000	21.65660095	1.00000000	0.02970000	0.16720000	23.29700089	0.04380000	-999.98999023	4.00000000
24.33489990	0.05530000	24.39879990	0.05260000	23.54809952	0.03160000	22.25110054	1.00000000	0.03070000	0.18810000	23.49060059	0.05420000	-999.98999023	4.00000000
24.22260094	0.05200000	24.13599968	0.04440000	23.45179939	0.02970000	22.74200058	1.00000000	0.03270000	0.18200000	23.48780060	0.05280000	-999.98999023	4.00000000
24.39080048	0.05340000	24.05999947	0.03940000	23.90559959	0.03620000	23.74449921	1.00000000	0.04110000	0.14760000	23.96459961	0.06050000	-999.98999023	4.00000000
24.30270004	0.05180000	23.98620033	0.03890000	23.63920021	0.03220000	23.60759926	1.00000000	0.03710000	0.21780001	23.86140060	0.06260000	-999.98999023	4.00000000
23.43889999	0.03490000	22.79750061	0.02250000	22.82089996	0.02250000	20.08769989	1.00000000	0.02640000	-999.98999023	23.19260025	0.05260000	-999.98999023	4.00000000
23.59639931	0.03690000	22.81419945	0.02170000	22.73880005	0.02090000	22.05389977	1.00000000	0.02260000	0.14180000	22.96159935	0.03570000	-999.98999023	4.00000000
23.95299911	0.04370000	23.49819946	0.03030000	23.23570061	0.02710000	23.24060059	1.00000000	0.03040000	0.15760000	23.35790062	0.04450000	-999.98999023	4.00000000
23.79529953	0.04030000	23.54430008	0.03090000	23.03779984	0.02390000	23.12709999	1.00000000	0.02800000	0.18089999	23.14200020	0.03750000	-999.98999023	4.00000000
23.78219986	0.04030000	23.27379990	0.02720000	22.97669983	0.02330000	22.74379921	1.00000000	0.02680000	0.15809999	23.04190063	0.03620000	-999.98999023	4.00000000
23.33440018	0.03240000	23.28420067	0.02760000	22.83830070	0.02190000	20.91169930	1.00000000	0.02330000	0.13800000	22.78070068	0.03120000	-999.98999023	4.00000000
23.57729912	0.03680000	22.83340073	0.02200000	22.60759926	0.01960000	22.38459969	1.00000000	0.02440000	0.12440000	22.73839951	0.02970000	-999.98999023	4.00000000
23.34670067	0.03440000	23.08900070	0.02670000	22.81060028	0.02470000	21.70039940	1.00000000	0.02970000	0.03430000	22.97080040	0.04700000	-999.98999023	4.00000000
24.44700050	0.05420000	24.37439919	0.04560000	24.22019958	0.04250000	23.71019936	1.00000000	0.04270000	0.26370001	23.86109924	0.05170000	-999.98999023	4.00000000
23.61289978	0.03730000	23.25359917	0.02710000	22.91710091	0.02280000	21.17770004	1.00000000	0.02420000	0.16610000	22.95400047	0.03570000	-999.98999023	4.00000000
23.84630013	0.04140000	23.20899963	0.02610000	23.17700005	0.02560000	23.05710030	1.00000000	0.02620000	0.21250001	23.42779922	0.04610000	-999.98999023	4.00000000
24.06180000	0.04630000	23.49259949	0.03090000	23.56439972	0.03170000	23.38850021	1.00000000	0.03490000	0.00130000	23.90940094	0.07270000	-999.98999023	4.00000000
23.81509972	0.04060000	23.11339951	0.02470000	23.06500053	0.02410000	22.09840012	1.00000000	0.02480000	0.13940001	23.10090065	0.03510000	-999.98999023	4.00000000
